epoch,step,test_accuracy,test_f1_score,test_loss,train_accuracy,train_f1_score,train_loss,val_accuracy,val_f1_score,val_loss
0,781,,,,,,,0.9194999933242798,0.9194999933242798,0.28976529836654663
0,781,,,,0.8861600160598755,0.8861600160598755,0.44174426794052124,,,
1,1563,,,,,,,0.9381999969482422,0.9381999969482422,0.2191067337989807
1,1563,,,,0.9332600235939026,0.9332600235939026,0.23384618759155273,,,
2,2345,,,,,,,0.9483000040054321,0.9483000040054321,0.18465474247932434
2,2345,,,,0.9485999941825867,0.9485999941825867,0.18002408742904663,,,
3,2346,,,,,,,0.9587000012397766,0.9587000012397766,0.1487683653831482
3,2346,0.9527000188827515,0.9527000188827515,0.1640610545873642,,,,,,
